dataset,model_key,model,problem_id,s_enc,s_dead,s_lex,source,is_completed
java906,o4mini,O4-mini,mbpp_0270,0.94,0.95,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0271,0.88,0.925,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0273,0.885,0.9125,0.804167,direct,false
java906,o4mini,O4-mini,mbpp_0275,0.65,0.7,0.45,direct,false
java906,o4mini,O4-mini,mbpp_0277,0.9,0.9,0.8875,direct,false
java906,o4mini,O4-mini,mbpp_0281,0.88,0.9,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0283,0.905,0.95,0.958333,direct,false
java906,o4mini,O4-mini,mbpp_0285,0.26,0.95,0.929167,direct,false
java906,o4mini,O4-mini,mbpp_0286,0.9,0.85,0.9125,direct,false
java906,o4mini,O4-mini,mbpp_0288,0.39,0.5625,0.608333,direct,false
java906,o4mini,O4-mini,mbpp_0289,0.79,0.8,0.8,direct,false
java906,o4mini,O4-mini,mbpp_0291,0.91,0.95,0.791667,direct,false
java906,o4mini,O4-mini,mbpp_0295,0.86,0.85,0.845833,direct,false
java906,o4mini,O4-mini,mbpp_0296,0.9,0.9,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0300,0.83,0.65,0.666667,direct,false
java906,o4mini,O4-mini,mbpp_0302,0.78,0.85,0.733333,direct,false
java906,o4mini,O4-mini,mbpp_0303,0.65,0.50625,0.229167,direct,false
java906,o4mini,O4-mini,mbpp_0304,0.5,0.35,0.683333,direct,false
java906,o4mini,O4-mini,mbpp_0305,0.34,0.875,0.8375,direct,false
java906,o4mini,O4-mini,mbpp_0306,0.7,0.675,0.525,direct,false
java906,o4mini,O4-mini,mbpp_0308,0.98,0.975,0.95,direct,false
java906,o4mini,O4-mini,mbpp_0309,0.955,0.9,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0310,0.78,0.6625,0.566667,direct,false
java906,o4mini,O4-mini,mbpp_0311,0.9,0.9,0.958333,direct,false
java906,o4mini,O4-mini,mbpp_0313,0.82,0.75,0.591667,direct,false
java906,o4mini,O4-mini,mbpp_0314,0.51,0.875,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0315,0.98,0.975,0.925,direct,false
java906,o4mini,O4-mini,mbpp_0316,0.98,0.9,0.920833,direct,false
java906,o4mini,O4-mini,mbpp_0318,0.98,0.95,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0319,0.83,0.9,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0320,0.91,0.975,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0321,0.75,0.7375,0.608333,direct,false
java906,o4mini,O4-mini,mbpp_0322,0.9,0.975,0.966667,direct,false
java906,o4mini,O4-mini,mbpp_0323,0.86,0.85,0.883333,direct,false
java906,o4mini,O4-mini,mbpp_0324,0.725,0.6875,0.591667,direct,false
java906,o4mini,O4-mini,mbpp_0325,0.88,0.9,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0326,0.68,0.9625,0.920833,direct,false
java906,o4mini,O4-mini,mbpp_0329,0.84,0.875,0.95,direct,false
java906,o4mini,O4-mini,mbpp_0330,0.18,0.9,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0331,0.9,0.93125,0.908333,direct,false
java906,o4mini,O4-mini,mbpp_0332,0.9,0.9,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0334,0.94,0.825,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0336,0.07,0.7875,0.591667,direct,false
java906,o4mini,O4-mini,mbpp_0337,0.17,0.95,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0338,1,0.95,0.920833,direct,false
java906,o4mini,O4-mini,mbpp_0339,0.71,0.7,0.491667,direct,false
java906,o4mini,O4-mini,mbpp_0342,0.97,0.9,0.966667,direct,false
java906,o4mini,O4-mini,mbpp_0343,0.96,0.9,0.9375,direct,false
java906,o4mini,O4-mini,mbpp_0345,0.9,0.95625,0.966667,direct,false
java906,o4mini,O4-mini,mbpp_0346,0.67,0.95625,0.733333,direct,false
java906,o4mini,O4-mini,mbpp_0347,0.845,0.90625,0.866667,direct,false
java906,o4mini,O4-mini,mbpp_0348,0.745,0.7125,0.566667,direct,false
java906,o4mini,O4-mini,mbpp_0349,0.13,0.975,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0350,0.5,0.8125,0.691667,direct,false
java906,o4mini,O4-mini,mbpp_0351,0.9,0.95,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0352,0.9,0.95625,0.941667,direct,false
java906,o4mini,O4-mini,mbpp_0353,0.9,0.9,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0355,0.71,0.6625,0.616667,direct,false
java906,o4mini,O4-mini,mbpp_0357,0.78,0.8,0.616667,direct,false
java906,o4mini,O4-mini,mbpp_0359,0.72,0.7125,0.545833,direct,false
java906,o4mini,O4-mini,mbpp_0362,0.76,0.925,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0363,0.84,0.7,0.733333,direct,false
java906,o4mini,O4-mini,mbpp_0364,0.995,0.975,1,direct,false
java906,o4mini,O4-mini,mbpp_0365,0.94,0.875,0.920833,direct,false
java906,o4mini,O4-mini,mbpp_0366,0.85,0.9,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0368,0.915,0.775,0.875,direct,false
java906,o4mini,O4-mini,mbpp_0371,0.9,0.90625,0.920833,direct,false
java906,o4mini,O4-mini,mbpp_0372,0.94,0.9,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0374,0.59,0.75,0.6,direct,false
java906,o4mini,O4-mini,mbpp_0377,0.905,0.9,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0378,0.88,0.825,0.833333,direct,false
java906,o4mini,O4-mini,mbpp_0380,0.9,0.8375,0.783333,direct,false
java906,o4mini,O4-mini,mbpp_0382,0.905,0.95,0.920833,direct,false
java906,o4mini,O4-mini,mbpp_0383,0.87,0.73125,0.6125,direct,false
java906,o4mini,O4-mini,mbpp_0384,0.8,0.98125,0.983333,direct,false
java906,o4mini,O4-mini,mbpp_0385,0.9,0.9,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0386,0.905,0.975,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0387,0.58,0.93125,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0388,0.905,0.9,0.9375,direct,false
java906,o4mini,O4-mini,mbpp_0389,0.905,0.875,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0391,0.86,0.825,0.75,direct,false
java906,o4mini,O4-mini,mbpp_0392,0.9,0.88125,0.891667,direct,false
java906,o4mini,O4-mini,mbpp_0394,0.88,0.925,0.758333,direct,false
java906,o4mini,O4-mini,mbpp_0395,0.925,0.9,0.920833,direct,false
java906,o4mini,O4-mini,mbpp_0396,0.25,0.8375,0.766667,direct,false
java906,o4mini,O4-mini,mbpp_0397,0.9,0.925,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0399,0.85,0.8625,0.725,direct,false
java906,o4mini,O4-mini,mbpp_0400,0.905,0.9,0.833333,direct,false
java906,o4mini,O4-mini,mbpp_0401,0.76,0.825,0.866667,direct,false
java906,o4mini,O4-mini,mbpp_0402,0.9,0.9,0.891667,direct,false
java906,o4mini,O4-mini,mbpp_0403,0.37,0.9,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0404,0.96,0.9,0.95,direct,false
java906,o4mini,O4-mini,mbpp_0406,0.8,0.925,0.904167,direct,false
java906,o4mini,O4-mini,mbpp_0408,0.875,0.85,0.820833,direct,false
java906,o4mini,O4-mini,mbpp_0409,0.8,0.925,0.85,direct,false
java906,o4mini,O4-mini,mbpp_0411,0.48,0.7625,0.883333,direct,false
java906,o4mini,O4-mini,mbpp_0412,0.905,0.85,0.908333,direct,false
java906,o4mini,O4-mini,mbpp_0414,0.78,0.75,0.808333,direct,false
java906,o4mini,O4-mini,mbpp_0415,0.86,0.875,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0416,0.785,0.8375,0.708333,direct,false
java906,o4mini,O4-mini,mbpp_0417,0.77,0.725,0.554167,direct,false
java906,o4mini,O4-mini,mbpp_0419,0.85,0.83125,0.741667,direct,false
java906,o4mini,O4-mini,mbpp_0420,0.23,0.93125,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0422,0.945,0.925,0.95,direct,false
java906,o4mini,O4-mini,mbpp_0423,0.88,0.9,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0424,0.76,0.975,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0428,0.88,0.85,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0429,0.78,0.7375,0.645833,direct,false
java906,o4mini,O4-mini,mbpp_0433,0.72,0.93125,0.8,direct,false
java906,o4mini,O4-mini,mbpp_0434,0.19,0.9,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0436,0.88,0.7375,0.616667,direct,false
java906,o4mini,O4-mini,mbpp_0437,0.9,0.775,0.95,direct,false
java906,o4mini,O4-mini,mbpp_0438,0.9,0.9,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0439,0.9,0.95,0.883333,direct,false
java906,o4mini,O4-mini,mbpp_0442,0.9,0.9,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0443,0.8,0.725,0.591667,direct,false
java906,o4mini,O4-mini,mbpp_0444,0.88,0.83125,0.783333,direct,false
java906,o4mini,O4-mini,mbpp_0445,0.74,0.725,0.6375,direct,false
java906,o4mini,O4-mini,mbpp_0448,0.9,0.90625,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0449,0.8,0.8875,0.883333,direct,false
java906,o4mini,O4-mini,mbpp_0450,0.92,0.875,0.904167,direct,false
java906,o4mini,O4-mini,mbpp_0452,0.54,0.78125,0.716667,direct,false
java906,o4mini,O4-mini,mbpp_0453,0.78,0.9,0.85,direct,false
java906,o4mini,O4-mini,mbpp_0454,0.27,0.875,0.775,direct,false
java906,o4mini,O4-mini,mbpp_0455,0.9,0.9,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0456,0.905,0.95,0.920833,direct,false
java906,o4mini,O4-mini,mbpp_0460,0.9,0.9,0.966667,direct,false
java906,o4mini,O4-mini,mbpp_0461,0.79,0.75,0.8875,direct,false
java906,o4mini,O4-mini,mbpp_0462,0.94,0.90625,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0463,0.9,0.925,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0464,0.88,0.9,0.85,direct,false
java906,o4mini,O4-mini,mbpp_0466,0.9,0.925,0.883333,direct,false
java906,o4mini,O4-mini,mbpp_0467,0.9,0.9,0.9125,direct,false
java906,o4mini,O4-mini,mbpp_0468,0.99,0.9,0.908333,direct,false
java906,o4mini,O4-mini,mbpp_0469,0.935,0.9625,0.8625,direct,false
java906,o4mini,O4-mini,mbpp_0470,0.855,0.80625,0.645833,direct,false
java906,o4mini,O4-mini,mbpp_0471,0.86,0.7625,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0472,0.94,0.95,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0476,0.78,0.90625,0.95,direct,false
java906,o4mini,O4-mini,mbpp_0479,0.925,0.9,0.920833,direct,false
java906,o4mini,O4-mini,mbpp_0480,0.9,0.9,0.895833,direct,false
java906,o4mini,O4-mini,mbpp_0481,0.9,0.90625,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0482,0.12,0.75,0.6,direct,false
java906,o4mini,O4-mini,mbpp_0483,0.92,0.825,0.816667,direct,false
java906,o4mini,O4-mini,mbpp_0485,0.9,0.825,0.8625,direct,false
java906,o4mini,O4-mini,mbpp_0487,0.885,0.9,0.854167,direct,false
java906,o4mini,O4-mini,mbpp_0489,0.74,0.975,0.966667,direct,false
java906,o4mini,O4-mini,mbpp_0492,0.86,0.9,0.883333,direct,false
java906,o4mini,O4-mini,mbpp_0494,0.88,0.9,0.833333,direct,false
java906,o4mini,O4-mini,mbpp_0496,0.88,0.875,0.866667,direct,false
java906,o4mini,O4-mini,mbpp_0498,0.8,0.8875,0.833333,direct,false
java906,o4mini,O4-mini,mbpp_0500,0.16,0.8375,0.775,direct,false
java906,o4mini,O4-mini,mbpp_0501,0.9,0.7875,0.766667,direct,false
java906,o4mini,O4-mini,mbpp_0503,0.98,0.9125,0.925,direct,false
java906,o4mini,O4-mini,mbpp_0504,0.905,0.9,0.983333,direct,false
java906,o4mini,O4-mini,mbpp_0505,0.945,0.9625,0.958333,direct,false
java906,o4mini,O4-mini,mbpp_0506,0.92,0.90625,0.8875,direct,false
java906,o4mini,O4-mini,mbpp_0507,0.84,0.775,0.883333,direct,false
java906,o4mini,O4-mini,mbpp_0508,0.92,0.95,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0509,0.85,0.95,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0510,0.66,0.6,0.508333,direct,false
java906,o4mini,O4-mini,mbpp_0511,0.74,0.725,0.566667,direct,false
java906,o4mini,O4-mini,mbpp_0514,0.78,0.95625,0.808333,direct,false
java906,o4mini,O4-mini,mbpp_0515,0.94,0.85625,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0516,0.88,0.9,0.904167,direct,false
java906,o4mini,O4-mini,mbpp_0517,0.78,0.93125,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0520,0.9,0.9,0.908333,direct,false
java906,o4mini,O4-mini,mbpp_0521,0.88,0.9,0.920833,direct,false
java906,o4mini,O4-mini,mbpp_0522,0.9,0.975,0.958333,direct,false
java906,o4mini,O4-mini,mbpp_0523,0.73,0.94375,0.858333,direct,false
java906,o4mini,O4-mini,mbpp_0524,0.96,0.975,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0526,0.845,0.875,0.8875,direct,false
java906,o4mini,O4-mini,mbpp_0527,0.8,0.85,0.858333,direct,false
java906,o4mini,O4-mini,mbpp_0529,0.935,0.9,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0530,0.9,0.9,0.95,direct,false
java906,o4mini,O4-mini,mbpp_0531,0.9,0.9125,0.904167,direct,false
java906,o4mini,O4-mini,mbpp_0532,0.945,0.95,0.925,direct,false
java906,o4mini,O4-mini,mbpp_0536,0.9,0.975,0.95,direct,false
java906,o4mini,O4-mini,mbpp_0537,0.88,0.9,0.95,direct,false
java906,o4mini,O4-mini,mbpp_0539,0.865,0.8375,0.7625,direct,false
java906,o4mini,O4-mini,mbpp_0540,0.85,0.825,0.533333,direct,false
java906,o4mini,O4-mini,mbpp_0541,0.885,0.9,0.8875,direct,false
java906,o4mini,O4-mini,mbpp_0543,0.9,0.9,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0545,0.9,0.875,0.870833,direct,false
java906,o4mini,O4-mini,mbpp_0546,0.88,0.85,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0547,0.28,0.68125,0.45,direct,false
java906,o4mini,O4-mini,mbpp_0548,0.9,0.9,0.883333,direct,false
java906,o4mini,O4-mini,mbpp_0549,0.905,1,0.995833,direct,false
java906,o4mini,O4-mini,mbpp_0550,0.82,0.7,0.758333,direct,false
java906,o4mini,O4-mini,mbpp_0551,0.86,0.85625,0.891667,direct,false
java906,o4mini,O4-mini,mbpp_0552,0.73,0.95,0.920833,direct,false
java906,o4mini,O4-mini,mbpp_0553,0.84,0.775,0.645833,direct,false
java906,o4mini,O4-mini,mbpp_0554,0.775,0.1125,0.883333,direct,false
java906,o4mini,O4-mini,mbpp_0556,0.92,0.925,0.95,direct,false
java906,o4mini,O4-mini,mbpp_0557,0.9,0.95,0.95,direct,false
java906,o4mini,O4-mini,mbpp_0558,0.9,0.94375,0.891667,direct,false
java906,o4mini,O4-mini,mbpp_0559,0.9,0.9,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0562,0.88,0.9,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0563,0.25,0.925,0.904167,direct,false
java906,o4mini,O4-mini,mbpp_0564,0.88,0.93125,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0565,0.92,0.925,0.966667,direct,false
java906,o4mini,O4-mini,mbpp_0566,0.86,0.8375,0.758333,direct,false
java906,o4mini,O4-mini,mbpp_0567,0.83,0.95,0.883333,direct,false
java906,o4mini,O4-mini,mbpp_0570,0.43,0.875,0.820833,direct,false
java906,o4mini,O4-mini,mbpp_0571,0.79,0.75,0.591667,direct,false
java906,o4mini,O4-mini,mbpp_0572,0.81,0.7,0.533333,direct,false
java906,o4mini,O4-mini,mbpp_0573,0.94,0.925,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0575,0.74,0.8125,0.658333,direct,false
java906,o4mini,O4-mini,mbpp_0576,0.905,0.9,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0577,0.8,0.88125,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0578,0.79,0.85625,0.783333,direct,false
java906,o4mini,O4-mini,mbpp_0579,0.94,0.875,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0583,0.9,0.95,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0584,0.86,0.9,0.904167,direct,false
java906,o4mini,O4-mini,mbpp_0588,0.9,0.975,0.954167,direct,false
java906,o4mini,O4-mini,mbpp_0589,0.88,0.9,0.920833,direct,false
java906,o4mini,O4-mini,mbpp_0592,0.77,0.78125,0.641667,direct,false
java906,o4mini,O4-mini,mbpp_0594,0.66,0.2625,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0597,0.965,0.975,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0598,0.96,0.9,0.95,direct,false
java906,o4mini,O4-mini,mbpp_0600,0.83,0.9,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0602,0.6,0.925,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0603,0.87,0.9,0.783333,direct,false
java906,o4mini,O4-mini,mbpp_0604,0.56,0.90625,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0605,0.7,0.75,0.833333,direct,false
java906,o4mini,O4-mini,mbpp_0608,0.93,0.9,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0610,0.88,0.85,0.920833,direct,false
java906,o4mini,O4-mini,mbpp_0611,0.88,0.9125,0.925,direct,false
java906,o4mini,O4-mini,mbpp_0614,0.82,0.775,0.8375,direct,false
java906,o4mini,O4-mini,mbpp_0615,0.82,0.75,0.625,direct,false
java906,o4mini,O4-mini,mbpp_0616,0.895,0.8,0.866667,direct,false
java906,o4mini,O4-mini,mbpp_0617,0.74,0.475,0.5875,direct,false
java906,o4mini,O4-mini,mbpp_0619,0.915,0.9,0.85,direct,false
java906,o4mini,O4-mini,mbpp_0620,0.9,0.6375,0.925,direct,false
java906,o4mini,O4-mini,mbpp_0621,0.88,0.975,0.920833,direct,false
java906,o4mini,O4-mini,mbpp_0622,0.88,0.93125,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0626,0.64,0.65,0.425,direct,false
java906,o4mini,O4-mini,mbpp_0627,0.86,0.85625,0.816667,direct,false
java906,o4mini,O4-mini,mbpp_0628,0.57,0.8375,0.85,direct,false
java906,o4mini,O4-mini,mbpp_0629,0.87,0.9,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0630,0.79,0.875,0.575,direct,false
java906,o4mini,O4-mini,mbpp_0631,0.26,0.875,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0632,0.93,0.85,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0633,0.89,0.9,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0634,0.86,0.91875,0.983333,direct,false
java906,o4mini,O4-mini,mbpp_0635,0.98,0.925,0.95,direct,false
java906,o4mini,O4-mini,mbpp_0636,0.52,0.7,0.433333,direct,false
java906,o4mini,O4-mini,mbpp_0639,0.88,0.875,0.858333,direct,false
java906,o4mini,O4-mini,mbpp_0640,0.31,0.6875,0.733333,direct,false
java906,o4mini,O4-mini,mbpp_0643,0.3,0.9,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0644,0.92,0.9,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0645,0.88,0.7,0.783333,direct,false
java906,o4mini,O4-mini,mbpp_0647,0.68,0.9,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0648,0.865,0.925,0.820833,direct,false
java906,o4mini,O4-mini,mbpp_0649,0.9,0.90625,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0650,0.88,0.9,0.816667,direct,false
java906,o4mini,O4-mini,mbpp_0652,0.82,0.725,0.583333,direct,false
java906,o4mini,O4-mini,mbpp_0655,0.86,0.925,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0656,0.92,0.95625,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0657,0.91,0.91875,0.85,direct,false
java906,o4mini,O4-mini,mbpp_0658,0.925,0.9,0.9375,direct,false
java906,o4mini,O4-mini,mbpp_0659,0.88,0.875,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0661,0.92,0.9125,0.925,direct,false
java906,o4mini,O4-mini,mbpp_0662,0.94,0.85,0.85,direct,false
java906,o4mini,O4-mini,mbpp_0663,0.88,0.875,0.866667,direct,false
java906,o4mini,O4-mini,mbpp_0664,0.82,0.90625,0.883333,direct,false
java906,o4mini,O4-mini,mbpp_0665,0.76,0.78125,0.65,direct,false
java906,o4mini,O4-mini,mbpp_0666,0.88,0.925,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0667,0.75,0.85,0.85,direct,false
java906,o4mini,O4-mini,mbpp_0669,0.68,0.9,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0670,0.77,0.725,0.508333,direct,false
java906,o4mini,O4-mini,mbpp_0671,0.86,0.8,0.833333,direct,false
java906,o4mini,O4-mini,mbpp_0672,0.92,0.8875,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0673,0.9,0.90625,0.866667,direct,false
java906,o4mini,O4-mini,mbpp_0674,0.64,0.95,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0675,0.48,0.7375,0.833333,direct,false
java906,o4mini,O4-mini,mbpp_0677,0.87,0.875,0.85,direct,false
java906,o4mini,O4-mini,mbpp_0678,0.78,0.875,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0681,0.88,0.85,0.858333,direct,false
java906,o4mini,O4-mini,mbpp_0683,0.86,0.875,0.883333,direct,false
java906,o4mini,O4-mini,mbpp_0684,0.9,0.85,0.766667,direct,false
java906,o4mini,O4-mini,mbpp_0685,0.955,0.91875,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0686,0.88,0.95,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0687,0.9,0.925,0.916667,direct,false
java906,o4mini,O4-mini,mbpp_0689,0.9,0.95,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0690,0.9,0.925,0.95,direct,false
java906,o4mini,O4-mini,mbpp_0691,0.76,0.7375,0.683333,direct,false
java906,o4mini,O4-mini,mbpp_0692,0.94,0.95,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0694,0.87,0.875,0.841667,direct,false
java906,o4mini,O4-mini,mbpp_0695,0.74,0.725,0.558333,direct,false
java906,o4mini,O4-mini,mbpp_0701,0.925,0.95625,0.9375,direct,false
java906,o4mini,O4-mini,mbpp_0702,0.925,0.9125,0.95,direct,false
java906,o4mini,O4-mini,mbpp_0704,0.74,0.9,0.858333,direct,false
java906,o4mini,O4-mini,mbpp_0706,0.9,0.9,0.8875,direct,false
java906,o4mini,O4-mini,mbpp_0707,0.89,0.9,0.866667,direct,false
java906,o4mini,O4-mini,mbpp_0709,0.905,0.95,0.883333,direct,false
java906,o4mini,O4-mini,mbpp_0711,0.35,0.93125,0.9375,direct,false
java906,o4mini,O4-mini,mbpp_0713,0.62,0.775,0.520833,direct,false
java906,o4mini,O4-mini,mbpp_0714,0.2,0.7,0.483333,direct,false
java906,o4mini,O4-mini,mbpp_0715,0.47,0.85,0.666667,direct,false
java906,o4mini,O4-mini,mbpp_0717,0.85,0.825,0.825,direct,false
java906,o4mini,O4-mini,mbpp_0719,0.25,0.9,0.8625,direct,false
java906,o4mini,O4-mini,mbpp_0721,0.885,0.875,0.775,direct,false
java906,o4mini,O4-mini,mbpp_0724,0.9,0.875,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0725,0.64,0.9,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0726,0.9,0.9,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0728,0.88,0.975,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0733,0.96,0.93125,0.95,direct,false
java906,o4mini,O4-mini,mbpp_0734,0.86,0.8875,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0735,0.865,0.875,0.854167,direct,false
java906,o4mini,O4-mini,mbpp_0736,0.9,0.9,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0737,0.15,0.825,0.816667,direct,false
java906,o4mini,O4-mini,mbpp_0738,0.73,0.85,0.658333,direct,false
java906,o4mini,O4-mini,mbpp_0740,0.88,0.8875,0.9125,direct,false
java906,o4mini,O4-mini,mbpp_0741,0.9,0.975,0.933333,direct,false
java906,o4mini,O4-mini,mbpp_0745,0.935,0.95,0.9,direct,false
java906,o4mini,O4-mini,mbpp_0746,0.9,0.85,0.866667,direct,false
java906,o4mini,O4-mini,mbpp_0747,0.925,0.95,0.9625,direct,false
