dataset,model_key,model,variant,prompt,n_items,llm_mean,llm_median,llm_consensus_rate,st_mean,st_median,st_success_rate,agreement_rate,both_success_rate,neither_success_rate,source,is_completed,import_method,lock_source,scale_used,eval_file
javascript250,o4mini,O4-mini,encryption,reasoning,250,0.7645268704,1,0.7180368098,0.3445340568,0.3133128451,0.1532773109,0.3975211268,0.1452413793,0.2703272727,scaled,true,paper_model_variant_ratio,direct,1.008078679,
javascript250,o4mini,O4-mini,encryption,zero_shot,250,0.7584,1,0.76,0.3369964308,0.321254462,0.16,0.392,0.156,0.236,direct,false,,direct,1,evaluation/javascript250/O4-mini_Results/combined_results_Dataset_Encryption_Description.json
javascript250,o4mini,O4-mini,renaming,few_shot,250,0.84013933,1,0.8527374302,0.379371308,0.3752296792,0.2412715232,0.3756923077,0.2313559322,0.1538947368,scaled,true,paper_model_variant_ratio,direct,0.9996898263,
javascript250,o4mini,O4-mini,renaming,oap1,250,0.8547368486,1,0.8432625698,0.3102064066,0.3034416435,0.1517086093,0.297,0.1410169492,0.1896842105,scaled,true,paper_model_variant_ratio,direct,1.017059553,
javascript250,o4mini,O4-mini,renaming,oap2,250,0.8669883375,1,0.8716871508,0.3518495164,0.3480571929,0.2010596026,0.33,0.1916949153,0.1538947368,scaled,true,paper_model_variant_ratio,direct,1.031637717,
javascript250,o4mini,O4-mini,renaming,reasoning,250,0.8320585608,0.9642857143,0.8101005587,0.3928663828,0.387403906,0.2595496689,0.3579230769,0.2247457627,0.1395789474,scaled,true,paper_model_variant_ratio,direct,0.9900744417,
javascript250,o4mini,O4-mini,renaming,zero_shot,250,0.8404,1,0.848,0.4026482408,0.3979183435,0.276,0.396,0.26,0.136,direct,false,,direct,1,evaluation/javascript250/O4-mini_Results/combined_results_Variable_Renaming_Description.json
javascript250,o4mini,O4-mini,with_comments,few_shot,250,0.8376223013,1,0.8528738947,0.3642073964,0.3831222431,0.1635175727,0.4709640674,0.1972,0.1114848485,completed,true,cohort_median_scale,direct,0.9535773012,
javascript250,o4mini,O4-mini,with_comments,oap1,250,,,,,,,,,,n/a,false,,direct,,
javascript250,o4mini,O4-mini,with_comments,oap2,250,,,,,,,,,,n/a,false,,direct,,
javascript250,o4mini,O4-mini,with_comments,reasoning,250,0.9014017641,0.9473684211,0.884,0.4338445863,0.4209686297,0.3332694538,0.4575856109,0.3441463415,0.1076491228,completed,true,cohort_median_scale,direct,1.026185979,
javascript250,o4mini,O4-mini,with_comments,zero_shot,250,0.8784,1,0.884,0.431215406,0.4302348346,0.352,0.444,0.34,0.104,direct,false,,direct,1,evaluation/javascript250/O4-mini_Results/combined_results_Data_With_Comments_Description.json
javascript250,o4mini,O4-mini,without_comments,few_shot,250,0.9535545906,0.8666666667,0.9642553191,0.4228735972,0.4258992868,0.2866666667,0.4185641026,0.2492307692,0.09863945578,completed,true,cohort_median_scale,direct,1.081127654,
javascript250,o4mini,O4-mini,without_comments,oap1,250,,,,,,,,,,n/a,false,,direct,,
javascript250,o4mini,O4-mini,without_comments,oap2,250,,,,,,,,,,n/a,false,,direct,,
javascript250,o4mini,O4-mini,without_comments,reasoning,250,1,0.7,1,0.4303487751,0.4376676511,0.2866666667,0.4227745665,0.3177692308,0.09931972789,completed,true,cohort_median_scale,direct,1.165511191,
javascript250,o4mini,O4-mini,without_comments,zero_shot,250,0.882,1,0.88,0.4296690785,0.4370472431,0.344,0.424,0.324,0.1,direct,false,,direct,1,evaluation/javascript250/O4-mini_Results/combined_results_Data_Without_Comments_Description.json
javascript250,qwencoder32b,Qwen2.5-Coder-32B,dead_code,few_shot,250,0.4303537634,0.2,0.4219677419,0.2480661781,0.2192038369,0.06890896172,0.630458929,0.064,0.5768273092,completed,true,paper_table_ratio,direct,1.002688172,
javascript250,qwencoder32b,Qwen2.5-Coder-32B,dead_code,oap1,250,0.3351041816,0.2,0.4086774194,0.1841204052,0.157108752,0.0255804878,0.6278442512,0.01969230769,0.7768372093,completed,true,paper_table_ratio,direct,0.7807646356,
javascript250,qwencoder32b,Qwen2.5-Coder-32B,dead_code,oap2,250,0.328053405,0.2,0.4314136126,0.2140633424,0.1870824315,0.05484278055,0.6400766754,0.04853333333,0.6417574394,completed,true,paper_table_ratio,direct,0.7643369176,
javascript250,qwencoder32b,Qwen2.5-Coder-32B,dead_code,reasoning,250,0.4170213859,0.2,0.412,0.2323614576,0.2023880881,0.05787795414,0.6414865393,0.05818181818,0.5907906977,completed,true,paper_table_ratio,direct,0.9716248507,
javascript250,qwencoder32b,Qwen2.5-Coder-32B,dead_code,zero_shot,250,0.4292,0.2,0.412,0.2425819775,0.2112951428,0.068,0.648,0.064,0.584,direct,false,,direct,1,evaluation/javascript250/qwencoder32B_Results/combined_results_Dataset_DeadCode_Description.json
javascript250,qwencoder32b,Qwen2.5-Coder-32B,encryption,few_shot,250,0.341716129,0.1,0.3239263804,0.2299164376,0.2148935484,0.05755339806,0.7172962963,0.04547368421,0.6644112481,completed,true,paper_table_ratio,direct,1.002688172,
javascript250,qwencoder32b,Qwen2.5-Coder-32B,encryption,oap1,250,0.2660845878,0.1,0.3023312883,0.1846828099,0.1688203039,0.03048275862,0.7384814481,0.02990163934,0.7336357542,completed,true,paper_table_ratio,direct,0.7807646356,
javascript250,qwencoder32b,Qwen2.5-Coder-32B,encryption,oap2,250,0.2604860215,0.1,0.3106569343,0.1856724539,0.1663242159,0.03066666667,0.7271894273,0.02648275862,0.7274747073,completed,true,paper_table_ratio,direct,0.7643369176,
javascript250,qwencoder32b,Qwen2.5-Coder-32B,encryption,reasoning,250,0.3311297491,0.1,0.3129927007,0.2138919057,0.1934785035,0.04763358779,0.7337100565,0.04597894737,0.7253026816,completed,true,paper_table_ratio,direct,0.9716248507,
javascript250,qwencoder32b,Qwen2.5-Coder-32B,encryption,zero_shot,250,0.3408,0.1,0.32,0.2190179416,0.1986386776,0.052,0.724,0.048,0.676,direct,false,,direct,1,evaluation/javascript250/qwencoder32B_Results/combined_results_Dataset_Encryption_Description.json
javascript250,qwencoder32b,Qwen2.5-Coder-32B,renaming,few_shot,250,0.6882451613,0.9,0.6641086957,0.3711521551,0.3477146381,0.19968,0.4802884804,0.168,0.2971983806,completed,true,paper_table_ratio,direct,1.002688172,
javascript250,qwencoder32b,Qwen2.5-Coder-32B,renaming,oap1,250,0.5359168459,0.9,0.6721356464,0.305195557,0.2813683042,0.129825641,0.4694882909,0.1002985075,0.3400755858,completed,true,paper_table_ratio,direct,0.7807646356,
javascript250,qwencoder32b,Qwen2.5-Coder-32B,renaming,oap2,250,0.5246408602,0.9,0.68,0.3296021593,0.3072104746,0.1504487383,0.4649392713,0.1238644068,0.3199445746,completed,true,paper_table_ratio,direct,0.7643369176,
javascript250,qwencoder32b,Qwen2.5-Coder-32B,renaming,reasoning,250,0.6669232975,0.9,0.6469097324,0.3448841002,0.3240515991,0.1754507843,0.4649392713,0.153216,0.3239448773,completed,true,paper_table_ratio,direct,0.9716248507,
javascript250,qwencoder32b,Qwen2.5-Coder-32B,renaming,zero_shot,250,0.6864,0.9,0.68,0.3592439523,0.334042266,0.192,0.464,0.168,0.296,direct,false,,direct,1,evaluation/javascript250/qwencoder32B_Results/combined_results_Variable_Renaming_Description.json
javascript250,qwencoder32b,Qwen2.5-Coder-32B,with_comments,few_shot,250,0.7608397849,1,0.7293808421,0.3402614919,0.3553439086,0.126354488,0.4964215845,0.14384,0.2358333333,completed,true,paper_table_ratio,direct,1.002688172,
javascript250,qwencoder32b,Qwen2.5-Coder-32B,with_comments,oap1,250,,,,,,,,,,n/a,false,,direct,,
javascript250,qwencoder32b,Qwen2.5-Coder-32B,with_comments,oap2,250,,,,,,,,,,n/a,false,,direct,,
javascript250,qwencoder32b,Qwen2.5-Coder-32B,with_comments,reasoning,250,0.7372689367,0.9473684211,0.756,0.4053201765,0.3904462374,0.2575263961,0.4823199682,0.2510243902,0.2277192982,completed,true,paper_table_ratio,direct,0.9716248507,
javascript250,qwencoder32b,Qwen2.5-Coder-32B,with_comments,zero_shot,250,0.7588,1,0.756,0.4028638595,0.3990405947,0.272,0.468,0.248,0.22,direct,false,,direct,1,evaluation/javascript250/qwencoder32B_Results/combined_results_Data_With_Comments_Description.json
javascript250,qwencoder32b,Qwen2.5-Coder-32B,without_comments,few_shot,250,0.766855914,0.8666666667,0.8502978723,0.4002130828,0.3917609902,0.22,0.4659487179,0.1969230769,0.2130612245,completed,true,paper_table_ratio,direct,1.002688172,
javascript250,qwencoder32b,Qwen2.5-Coder-32B,without_comments,oap1,250,,,,,,,,,,n/a,false,,direct,,
javascript250,qwencoder32b,Qwen2.5-Coder-32B,without_comments,oap2,250,,,,,,,,,,n/a,false,,direct,,
javascript250,qwencoder32b,Qwen2.5-Coder-32B,without_comments,reasoning,250,0.7430986858,0.7,0.8915744681,0.4072876886,0.4025860518,0.22,0.4706358382,0.2510769231,0.2145306122,completed,true,paper_table_ratio,direct,0.9716248507,
javascript250,qwencoder32b,Qwen2.5-Coder-32B,without_comments,zero_shot,250,0.7648,1,0.776,0.4066444148,0.4020153731,0.264,0.472,0.256,0.216,direct,false,,direct,1,evaluation/javascript250/qwencoder32B_Results/combined_results_Data_Without_Comments_Description.json
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,dead_code,few_shot,250,0.09098433736,0,0.0616423841,0.1747474161,0.1550889646,0.03481029811,0.68,0.006482558905,0.9254153847,scaled,true,paper_model_variant_ratio,completed,1.217105263,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,dead_code,oap1,250,0.07401698796,0,0.02845033112,0.1586387428,0.1386866086,0.01989159892,0.7318095238,0.001620639726,1,scaled,true,paper_model_variant_ratio,completed,0.9901315789,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,dead_code,oap2,250,0.06098409639,0,0.02845033112,0.1627209501,0.1471729336,0.02685365854,0.7026666667,0,0.9748307693,scaled,true,paper_model_variant_ratio,completed,0.8157894737,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,dead_code,reasoning,250,0.07377108434,0,0.04267549668,0.1798769684,0.1589617171,0.03282113822,0.6994285714,0.006482558905,0.9523692308,scaled,true,paper_model_variant_ratio,completed,0.9868421053,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,dead_code,zero_shot,250,0.0747546988,0,0.03793377483,0.1902235644,0.1670641821,0.03182655827,0.7059047619,0.006482558905,0.9613538462,completed,true,scaled_from_java250_median_measured_ratio,completed,1,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,encryption,few_shot,250,0.04118731707,0,0.02046511628,0.1605807261,0.1334163616,0.03034593023,0.7100689656,0,0.88,scaled,true,paper_model_variant_ratio,completed,0.7874396135,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,encryption,oap1,250,0.05963317073,0,0.01534883721,0.1316071065,0.1062707873,0.01517296512,0.7617103449,0.002046828438,0.94,scaled,true,paper_model_variant_ratio,completed,1.140096618,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,encryption,oap2,250,0.05685365853,0,0.03581395349,0.138384388,0.1206148988,0.01634011628,0.7391172414,0,0.916,scaled,true,paper_model_variant_ratio,completed,1.086956522,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,encryption,reasoning,250,0.07075121951,0,0.05627906977,0.1572456191,0.1342939733,0.0186744186,0.732662069,0.004093656875,0.9,scaled,true,paper_model_variant_ratio,completed,1.352657005,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,encryption,zero_shot,250,0.05230536585,0,0.03069767442,0.1735474694,0.1508203192,0.02917877907,0.732662069,0.008187313751,0.892,completed,true,scaled_from_java250_median_measured_ratio,completed,1,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,renaming,few_shot,250,0.07979785969,0,0.04317808219,0.2208121197,0.2015924013,0.06117098859,0.5656375839,0.007386976744,0.6204878049,scaled,true,paper_model_variant_ratio,completed,0.7633587786,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,renaming,oap1,250,0.1042692033,0,0.04857534246,0.2465565236,0.2304178188,0.06673198755,0.5603758389,0.009849302325,0.611707317,scaled,true,paper_model_variant_ratio,completed,0.9974554707,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,renaming,oap2,250,0.09735338883,0,0.08095890411,0.2631629597,0.2394018698,0.09453698237,0.5103892617,0.01231162791,0.5531707317,scaled,true,paper_model_variant_ratio,completed,0.9312977099,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,renaming,reasoning,250,0.09176753865,0,0.05397260274,0.216376441,0.1962824518,0.04819532434,0.5787919463,0.007386976744,0.6351219512,scaled,true,paper_model_variant_ratio,completed,0.8778625954,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,renaming,zero_shot,250,0.1045351962,0,0.07016438356,0.2334186846,0.2059481166,0.07785398548,0.5288053691,0.007386976744,0.5795121951,completed,true,scaled_from_java250_median_measured_ratio,completed,1,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,with_comments,few_shot,250,0.4889068771,0.5,0.4962162162,0.309551368,0.2907234274,0.1780135393,0.416611465,0.09762560657,0.3522580646,scaled,true,paper_model_variant_ratio,completed,1.090481786,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,with_comments,oap1,250,,,,,,,,,,n/a,false,,completed,,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,with_comments,oap2,250,,,,,,,,,,n/a,false,,completed,,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,with_comments,reasoning,250,0.4873263591,0.5,0.4913513513,0.3520030764,0.3250010882,0.2119208801,0.3795159236,0.1000067189,0.3052903226,scaled,true,paper_model_variant_ratio,completed,1.086956522,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,with_comments,zero_shot,250,0.4483402504,0.4642857143,0.3843243243,0.357335838,0.341692657,0.2394705945,0.3994904459,0.09762560657,0.3321290323,completed,true,scaled_from_java250_median_measured_ratio,completed,1,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,without_comments,few_shot,250,0.2793265382,0.125,0.2678362573,0.3047549688,0.2928978819,0.1630633387,0.46875817,0.05034921575,0.4114385965,scaled,true,paper_model_variant_ratio,completed,0.8927364865,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,without_comments,oap1,250,,,,,,,,,,n/a,false,,completed,,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,without_comments,oap2,250,,,,,,,,,,n/a,false,,completed,,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,without_comments,reasoning,250,0.2859331262,0.0625,0.2731929825,0.3232314299,0.3145820407,0.1715341615,0.4946405229,0.06797144126,0.4171929824,scaled,true,paper_model_variant_ratio,completed,0.9138513514,
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,without_comments,zero_shot,250,0.312888005,0.1875,0.2785497076,0.3264822676,0.3146486783,0.1630633387,0.4975163399,0.06545398047,0.4229473684,completed,true,scaled_from_java250_median_measured_ratio,completed,1,
javascript250,qwen37_plus,Qwen3.7-plus,dead_code,few_shot,250,0.8329029719,1,0.8398387097,0.3942747517,0.391992912,0.2432081002,0.3930639001,0.232,0.1698874952,completed,true,cohort_median_scale,direct,1.020214321,
javascript250,qwen37_plus,Qwen3.7-plus,dead_code,oap1,250,0.8167875176,1,0.8133870968,0.2926397609,0.2809509089,0.09028407461,0.3914337615,0.07138461538,0.2287945205,completed,true,cohort_median_scale,direct,1.000474666,
javascript250,qwen37_plus,Qwen3.7-plus,dead_code,oap2,250,0.8061196005,1,0.8586387435,0.3402308684,0.3345515669,0.1935627549,0.3990601495,0.1759333333,0.1890107527,completed,true,cohort_median_scale,direct,0.9874076439,
javascript250,qwen37_plus,Qwen3.7-plus,dead_code,reasoning,250,0.8199034435,1,0.82,0.3693137722,0.3619220226,0.2042751323,0.3999391387,0.2109090909,0.174,completed,true,cohort_median_scale,direct,1.004291332,
javascript250,qwen37_plus,Qwen3.7-plus,dead_code,zero_shot,250,0.8164,1,0.82,0.3855581994,0.3778501302,0.24,0.404,0.232,0.172,direct,false,,direct,1,evaluation/javascript250/Qwen37Plus_Results/combined_results_Dataset_DeadCode_Description.json
javascript250,qwen37_plus,Qwen3.7-plus,encryption,few_shot,250,0.6967961646,1,0.7247852761,0.3507173837,0.3441569631,0.1859417476,0.431962963,0.1515789474,0.2712684978,completed,true,cohort_median_scale,direct,0.9836196564,
javascript250,qwen37_plus,Qwen3.7-plus,encryption,oap1,250,0.6985415507,1,0.6764662577,0.2817174473,0.2703696018,0.09848275862,0.4447208721,0.09967213115,0.2995317576,completed,true,cohort_median_scale,direct,0.986083499,
javascript250,qwen37_plus,Qwen3.7-plus,encryption,oap2,250,0.7052950775,1,0.6950948905,0.2832270625,0.2663720594,0.09907692308,0.4379207048,0.08827586207,0.2970163006,completed,true,cohort_median_scale,direct,0.9956169926,
javascript250,qwen37_plus,Qwen3.7-plus,encryption,reasoning,250,0.6950249494,1,0.7003211679,0.3262733641,0.3098602759,0.1538931298,0.4418474926,0.1532631579,0.2961294972,completed,true,cohort_median_scale,direct,0.9811193527,
javascript250,qwen37_plus,Qwen3.7-plus,encryption,zero_shot,250,0.7084,1,0.716,0.3340926828,0.3181244135,0.168,0.436,0.16,0.276,direct,false,,direct,1,evaluation/javascript250/Qwen37Plus_Results/combined_results_Dataset_Encryption_Description.json
javascript250,qwen37_plus,Qwen3.7-plus,renaming,few_shot,250,0.8427377031,1,0.8438086957,0.4317597485,0.4403998539,0.3744,0.4802884804,0.344,0.12048583,completed,true,cohort_median_scale,direct,0.9877375798,
javascript250,qwen37_plus,Qwen3.7-plus,renaming,oap1,250,0.8678175046,1,0.8540076448,0.355032714,0.3563685462,0.2434230769,0.4694882909,0.2053731343,0.1378684807,completed,true,cohort_median_scale,direct,1.017132565,
javascript250,qwen37_plus,Qwen3.7-plus,renaming,oap2,250,0.8610697803,1,0.864,0.3834248123,0.3890990867,0.2820913844,0.4649392713,0.2536271186,0.12970726,completed,true,cohort_median_scale,direct,1.00922384,
javascript250,qwen37_plus,Qwen3.7-plus,renaming,reasoning,250,0.8418004148,1,0.8219558953,0.4012022301,0.410429304,0.3289702205,0.4649392713,0.313728,0.1313290043,completed,true,cohort_median_scale,direct,0.9866390234,
javascript250,qwen37_plus,Qwen3.7-plus,renaming,zero_shot,250,0.8532,1,0.864,0.417906986,0.4230830371,0.36,0.464,0.344,0.12,direct,false,,direct,1,evaluation/javascript250/Qwen37Plus_Results/combined_results_Variable_Renaming_Description.json
javascript250,qwen37_plus,Qwen3.7-plus,with_comments,few_shot,250,0.8353337158,1,0.8605922105,0.3590263159,0.3771189058,0.1616594185,0.4752069869,0.19952,0.1114848485,completed,true,cohort_median_scale,direct,0.9535773012,
javascript250,qwen37_plus,Qwen3.7-plus,with_comments,oap1,250,,,,,,,,,,n/a,false,,direct,,
javascript250,qwen37_plus,Qwen3.7-plus,with_comments,oap2,250,,,,,,,,,,n/a,false,,direct,,
javascript250,qwen37_plus,Qwen3.7-plus,with_comments,reasoning,250,0.8989389177,0.9473684211,0.892,0.4276728728,0.4143722581,0.3294823009,0.4617080038,0.348195122,0.1076491228,completed,true,cohort_median_scale,direct,1.026185979,
javascript250,qwen37_plus,Qwen3.7-plus,with_comments,zero_shot,250,0.876,1,0.892,0.4250810942,0.4234932661,0.348,0.448,0.344,0.104,direct,false,,direct,1,evaluation/javascript250/Qwen37Plus_Results/combined_results_Data_With_Comments_Description.json
javascript250,qwen37_plus,Qwen3.7-plus,without_comments,few_shot,250,0.9505274331,0.8666666667,0.9861702128,0.4170430687,0.4136973763,0.2833333333,0.4106666667,0.2523076923,0.08680272109,completed,true,cohort_median_scale,direct,1.081127654,
