dataset,model_key,model,problem_id,pair,score,score_source
java906,gemini,Gemini-3-preview,mbpp_0394,with_comments__dead_code,0.771894,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0394,with_comments__encryption,0.85156,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0394,without_comments__variable_renaming,0.764341,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0394,without_comments__dead_code,0.801058,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0394,without_comments__encryption,0.856326,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0394,variable_renaming__dead_code,0.853773,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0394,variable_renaming__encryption,0.726153,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0394,dead_code__encryption,0.821218,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0395,original_description__with_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0395,original_description__without_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0395,original_description__variable_renaming,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0395,original_description__dead_code,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0395,original_description__encryption,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0395,with_comments__without_comments,0.962751,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0395,with_comments__variable_renaming,0.868469,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0395,with_comments__dead_code,0.951157,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0395,with_comments__encryption,0.827324,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0395,without_comments__variable_renaming,0.882434,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0395,without_comments__dead_code,0.936711,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0395,without_comments__encryption,0.807944,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0395,variable_renaming__dead_code,0.914876,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0395,variable_renaming__encryption,0.861352,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0395,dead_code__encryption,0.852363,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0396,original_description__with_comments,0.6,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0396,original_description__without_comments,0.6,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0396,original_description__variable_renaming,0.6,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0396,original_description__dead_code,0.6,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0396,original_description__encryption,0.1,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0396,with_comments__without_comments,0.897048,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0396,with_comments__variable_renaming,0.831938,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0396,with_comments__dead_code,0.891601,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0396,with_comments__encryption,0.439104,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0396,without_comments__variable_renaming,0.907189,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0396,without_comments__dead_code,0.924785,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0396,without_comments__encryption,0.434441,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0396,variable_renaming__dead_code,0.907712,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0396,variable_renaming__encryption,0.367848,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0396,dead_code__encryption,0.467778,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0397,original_description__with_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0397,original_description__without_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0397,original_description__variable_renaming,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0397,original_description__dead_code,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0397,original_description__encryption,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0397,with_comments__without_comments,0.931276,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0397,with_comments__variable_renaming,0.897809,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0397,with_comments__dead_code,0.863119,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0397,with_comments__encryption,0.89415,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0397,without_comments__variable_renaming,0.917051,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0397,without_comments__dead_code,0.906966,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0397,without_comments__encryption,0.940911,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0397,variable_renaming__dead_code,0.923098,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0397,variable_renaming__encryption,0.933232,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0397,dead_code__encryption,0.910744,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0399,original_description__with_comments,0.8,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0399,original_description__without_comments,0.7,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0399,original_description__variable_renaming,0.7,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0399,original_description__dead_code,0.7,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0399,original_description__encryption,0.9,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0399,with_comments__without_comments,0.909463,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0399,with_comments__variable_renaming,0.907026,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0399,with_comments__dead_code,0.877044,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0399,with_comments__encryption,0.823764,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0399,without_comments__variable_renaming,0.878026,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0399,without_comments__dead_code,0.878927,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0399,without_comments__encryption,0.827897,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0399,variable_renaming__dead_code,0.918876,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0399,variable_renaming__encryption,0.885136,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0399,dead_code__encryption,0.864208,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0400,original_description__with_comments,0.8,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0400,original_description__without_comments,0.2,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0400,original_description__variable_renaming,0.2,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0400,original_description__dead_code,0.4,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0400,original_description__encryption,0.2,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0400,with_comments__without_comments,0.820895,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0400,with_comments__variable_renaming,0.709046,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0400,with_comments__dead_code,0.831233,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0400,with_comments__encryption,0.654172,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0400,without_comments__variable_renaming,0.828787,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0400,without_comments__dead_code,0.729738,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0400,without_comments__encryption,0.796533,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0400,variable_renaming__dead_code,0.679499,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0400,variable_renaming__encryption,0.879234,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0400,dead_code__encryption,0.690662,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0401,original_description__with_comments,0.7,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0401,original_description__without_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0401,original_description__variable_renaming,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0401,original_description__dead_code,0.8,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0401,original_description__encryption,0.9,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0401,with_comments__without_comments,0.690775,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0401,with_comments__variable_renaming,0.557858,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0401,with_comments__dead_code,0.805657,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0401,with_comments__encryption,0.658574,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0401,without_comments__variable_renaming,0.702664,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0401,without_comments__dead_code,0.548561,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0401,without_comments__encryption,0.634888,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0401,variable_renaming__dead_code,0.585861,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0401,variable_renaming__encryption,0.660595,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0401,dead_code__encryption,0.805389,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0402,original_description__with_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0402,original_description__without_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0402,original_description__variable_renaming,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0402,original_description__dead_code,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0402,original_description__encryption,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0402,with_comments__without_comments,0.804081,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0402,with_comments__variable_renaming,0.950122,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0402,with_comments__dead_code,0.769478,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0402,with_comments__encryption,0.920064,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0402,without_comments__variable_renaming,0.802043,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0402,without_comments__dead_code,0.951019,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0402,without_comments__encryption,0.814739,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0402,variable_renaming__dead_code,0.795668,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0402,variable_renaming__encryption,0.939004,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0402,dead_code__encryption,0.82011,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0403,original_description__with_comments,0.9,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0403,original_description__without_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0403,original_description__variable_renaming,0.9,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0403,original_description__dead_code,0.8,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0403,original_description__encryption,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0403,with_comments__without_comments,0.864756,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0403,with_comments__variable_renaming,0.875642,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0403,with_comments__dead_code,0.879887,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0403,with_comments__encryption,0.676303,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0403,without_comments__variable_renaming,0.955588,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0403,without_comments__dead_code,0.830874,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0403,without_comments__encryption,0.680803,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0403,variable_renaming__dead_code,0.847209,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0403,variable_renaming__encryption,0.680012,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0403,dead_code__encryption,0.704131,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0404,original_description__with_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0404,original_description__without_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0404,original_description__variable_renaming,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0404,original_description__dead_code,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0404,original_description__encryption,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0404,with_comments__without_comments,0.963837,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0404,with_comments__variable_renaming,0.810328,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0404,with_comments__dead_code,0.872187,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0404,with_comments__encryption,0.870376,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0404,without_comments__variable_renaming,0.785251,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0404,without_comments__dead_code,0.849379,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0404,without_comments__encryption,0.852281,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0404,variable_renaming__dead_code,0.722592,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0404,variable_renaming__encryption,0.79198,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0404,dead_code__encryption,0.836393,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0406,original_description__with_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0406,original_description__without_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0406,original_description__variable_renaming,0.4,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0406,original_description__dead_code,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0406,original_description__encryption,0.8,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0406,with_comments__without_comments,0.90638,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0406,with_comments__variable_renaming,0.843008,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0406,with_comments__dead_code,0.894208,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0406,with_comments__encryption,0.749193,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0406,without_comments__variable_renaming,0.915789,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0406,without_comments__dead_code,0.980616,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0406,without_comments__encryption,0.783798,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0406,variable_renaming__dead_code,0.911109,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0406,variable_renaming__encryption,0.771109,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0406,dead_code__encryption,0.762825,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0408,original_description__with_comments,0.3,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0408,original_description__without_comments,0.5,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0408,original_description__variable_renaming,0.2,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0408,original_description__dead_code,0.4,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0408,original_description__encryption,0.4,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0408,with_comments__without_comments,0.810347,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0408,with_comments__variable_renaming,0.857231,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0408,with_comments__dead_code,0.841962,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0408,with_comments__encryption,0.880387,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0408,without_comments__variable_renaming,0.695991,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0408,without_comments__dead_code,0.748913,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0408,without_comments__encryption,0.847142,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0408,variable_renaming__dead_code,0.888077,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0408,variable_renaming__encryption,0.847027,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0408,dead_code__encryption,0.840026,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0409,original_description__with_comments,0.3,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0409,original_description__without_comments,0.4,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0409,original_description__variable_renaming,0.3,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0409,original_description__dead_code,0.4,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0409,original_description__encryption,0.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0409,with_comments__without_comments,0.9793,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0409,with_comments__variable_renaming,0.95021,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0409,with_comments__dead_code,0.930038,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0409,with_comments__encryption,0.811439,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0409,without_comments__variable_renaming,0.934811,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0409,without_comments__dead_code,0.919493,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0409,without_comments__encryption,0.811552,st_pairwise
